1561854405,   0.010,  -0.015,  -0.010,  -2.915,  -0.232,   9.405
1561873621,   0.009,  -0.016,  -0.011,  -2.908,  -0.243,   9.389
1561895241,   0.009,  -0.018,  -0.012,  -2.905,  -0.249,   9.389
1561914459,   0.007,  -0.014,  -0.011,  -2.923,  -0.256,   9.387
1561933675,   0.009,  -0.015,  -0.011,  -2.899,  -0.229,   9.387
1561955294,   0.009,  -0.015,  -0.011,  -2.902,  -0.250,   9.388
1561974512,   0.009,  -0.016,  -0.010,  -2.908,  -0.239,   9.387
1561993728,   0.009,  -0.015,  -0.011,  -2.898,  -0.255,   9.384
1562015348,   0.007,  -0.018,  -0.011,  -2.926,  -0.242,   9.393
1562034565,   0.010,  -0.014,  -0.011,  -2.905,  -0.243,   9.390
1562053782,   0.009,  -0.015,  -0.010,  -2.915,  -0.249,   9.387
1562075401,   0.009,  -0.018,  -0.011,  -2.903,  -0.248,   9.383
1562094618,   0.007,  -0.017,  -0.012,  -2.916,  -0.221,   9.374
1562113834,   0.007,  -0.016,  -0.011,  -2.926,  -0.238,   9.384
1562135454,   0.009,  -0.016,  -0.010,  -2.914,  -0.241,   9.394
1562154671,   0.007,  -0.017,  -0.012,  -2.911,  -0.251,   9.376
1562173888,   0.007,  -0.015,  -0.012,  -2.895,  -0.235,   9.392
1562195507,   0.007,  -0.017,  -0.011,  -2.908,  -0.233,   9.393
1562214724,   0.010,  -0.014,  -0.011,  -2.899,  -0.247,   9.387
1562233942,   0.010,  -0.015,  -0.011,  -2.897,  -0.244,   9.375
1562255561,   0.007,  -0.017,  -0.011,  -2.909,  -0.248,   9.372
1562274778,   0.009,  -0.017,  -0.011,  -2.928,  -0.238,   9.386
1562293997,   0.007,  -0.015,  -0.011,  -2.910,  -0.244,   9.401
1562315614,   0.009,  -0.014,  -0.012,  -2.929,  -0.231,   9.378
1562334832,   0.009,  -0.014,  -0.012,  -2.898,  -0.239,   9.372
1562354049,   0.007,  -0.017,  -0.012,  -2.885,  -0.257,   9.389
1562375668,   0.009,  -0.016,  -0.011,  -2.929,  -0.231,   9.380
1562394884,   0.009,  -0.015,  -0.012,  -2.928,  -0.237,   9.388
1562414103,   0.010,  -0.014,  -0.010,  -2.908,  -0.232,   9.378
1562435720,   0.009,  -0.014,  -0.011,  -2.903,  -0.239,   9.386
1562454937,   0.009,  -0.014,  -0.012,  -2.911,  -0.243,   9.389
1562474155,   0.007,  -0.017,  -0.010,  -2.910,  -0.227,   9.376
1562493372,   0.009,  -0.015,  -0.011,  -2.922,  -0.229,   9.390
1562514992,   0.010,  -0.016,  -0.011,  -2.908,  -0.242,   9.380
1562534209,   0.010,  -0.014,  -0.010,  -2.902,  -0.241,   9.383
1562553425,   0.009,  -0.015,  -0.012,  -2.913,  -0.249,   9.399
1562575046,   0.007,  -0.016,  -0.011,  -2.913,  -0.233,   9.383
1562594263,   0.009,  -0.016,  -0.011,  -2.925,  -0.241,   9.390
1562613479,   0.010,  -0.014,  -0.010,  -2.910,  -0.237,   9.387
1562635099,   0.009,  -0.015,  -0.012,  -2.903,  -0.243,   9.406
1562654316,   0.009,  -0.016,  -0.010,  -2.916,  -0.242,   9.380
1562673534,   0.009,  -0.016,  -0.010,  -2.904,  -0.236,   9.380
1562695152,   0.009,  -0.016,  -0.012,  -2.909,  -0.262,   9.381
1562714369,   0.009,  -0.014,  -0.011,  -2.913,  -0.238,   9.377
1562733586,   0.009,  -0.015,  -0.011,  -2.902,  -0.232,   9.389
1562755205,   0.007,  -0.017,  -0.011,  -2.922,  -0.230,   9.388
1562774423,   0.009,  -0.016,  -0.011,  -2.907,  -0.235,   9.401
