1585959866,   0.009,  -0.015,  -0.010,  -2.223,  -0.023,   9.583
1585981484,   0.007,  -0.016,  -0.010,  -2.243,  -0.031,   9.581
1586000702,   0.007,  -0.017,  -0.012,  -2.236,  -0.035,   9.592
1586022320,   0.010,  -0.014,  -0.010,  -2.239,  -0.031,   9.605
1586041539,   0.006,  -0.017,  -0.011,  -2.249,  -0.029,   9.582
1586060756,   0.010,  -0.015,  -0.012,  -2.217,  -0.013,   9.584
1586082374,   0.007,  -0.016,  -0.011,  -2.229,  -0.023,   9.592
1586101591,   0.009,  -0.014,  -0.010,  -2.216,  -0.029,   9.596
1586120808,   0.009,  -0.017,  -0.012,  -2.248,  -0.026,   9.575
1586142427,   0.010,  -0.014,  -0.011,  -2.245,  -0.028,   9.580
1586161644,   0.009,  -0.017,  -0.012,  -2.223,  -0.016,   9.582
1586183266,   0.009,  -0.016,  -0.010,  -2.237,  -0.023,   9.565
1586202481,   0.009,  -0.014,  -0.010,  -2.245,  -0.041,   9.589
1586221698,   0.007,  -0.017,  -0.012,  -2.236,  -0.024,   9.581
1586243320,   0.010,  -0.014,  -0.011,  -2.231,  -0.034,   9.581
1586262534,   0.009,  -0.015,  -0.011,  -2.242,  -0.038,   9.593
1586281751,   0.009,  -0.017,  -0.010,  -2.227,  -0.034,   9.578
1586303373,   0.010,  -0.014,  -0.011,  -2.211,  -0.025,   9.595
1586322588,   0.009,  -0.016,  -0.011,  -2.234,  -0.036,   9.592
1586341805,   0.009,  -0.016,  -0.011,  -2.236,  -0.047,   9.584
1586363427,   0.007,  -0.016,  -0.012,  -2.246,  -0.025,   9.576
1586382642,   0.009,  -0.016,  -0.010,  -2.239,  -0.031,   9.607
1586404262,   0.010,  -0.014,  -0.011,  -2.246,  -0.014,   9.590
1586423480,   0.009,  -0.017,  -0.012,  -2.254,  -0.030,   9.575
1586442696,   0.007,  -0.019,  -0.012,  -2.228,  -0.041,   9.588
1586464316,   0.009,  -0.016,  -0.012,  -2.220,  -0.040,   9.596
1586483532,   0.007,  -0.016,  -0.012,  -2.258,  -0.031,   9.580
1586502749,   0.007,  -0.014,  -0.010,  -2.241,  -0.010,   9.580
1586524370,   0.011,  -0.015,  -0.009,  -2.223,  -0.036,   9.595
1586543587,   0.010,  -0.015,  -0.009,  -2.235,  -0.049,   9.584
1586562803,   0.007,  -0.015,  -0.011,  -2.230,  -0.007,   9.566
1586584423,   0.007,  -0.015,  -0.012,  -2.235,  -0.012,   9.592
1586603640,   0.007,  -0.015,  -0.013,  -2.242,  -0.025,   9.594
1586622857,   0.007,  -0.015,  -0.013,  -2.234,  -0.056,   9.584
1586644477,   0.007,  -0.014,  -0.011,  -2.241,  -0.042,   9.592
1586663694,   0.009,  -0.016,  -0.011,  -2.227,  -0.051,   9.590
1586682910,   0.010,  -0.014,  -0.009,  -2.242,  -0.032,   9.602
1586704529,   0.007,  -0.017,  -0.012,  -2.228,  -0.018,   9.584
1586723747,   0.007,  -0.017,  -0.014,  -2.234,  -0.023,   9.571
1586742963,   0.007,  -0.013,  -0.011,  -2.222,  -0.018,   9.588
1586764583,   0.007,  -0.016,  -0.011,  -2.231,  -0.043,   9.586
1586783801,   0.007,  -0.016,  -0.011,  -2.239,  -0.025,   9.584
1586803017,   0.010,  -0.016,  -0.011,  -2.227,  -0.032,   9.572
1586824637,   0.009,  -0.017,  -0.012,  -2.216,  -0.032,   9.589
1586843853,   0.010,  -0.015,  -0.012,  -2.222,  -0.025,   9.596
1586865473,   0.009,  -0.016,  -0.012,  -2.235,  -0.030,   9.583
1586884691,   0.007,  -0.013,  -0.012,  -2.228,  -0.036,   9.581
1586903908,   0.009,  -0.015,  -0.010,  -2.231,  -0.051,   9.582
1586925525,   0.010,  -0.016,  -0.011,  -2.233,  -0.025,   9.590
