300164580,   0.005,  -0.019,  -0.010,  -0.080,  -0.053,   9.887
300186196,   0.007,  -0.020,  -0.012,  -0.081,  -0.062,   9.898
300205414,   0.009,  -0.014,  -0.012,  -0.079,  -0.048,   9.866
300224631,   0.009,  -0.013,  -0.010,  -0.072,  -0.044,   9.873
300246247,   0.007,  -0.015,  -0.009,  -0.063,  -0.067,   9.873
300265465,   0.009,  -0.016,  -0.011,  -0.080,  -0.053,   9.869
300284682,   0.010,  -0.012,  -0.010,  -0.062,  -0.063,   9.893
300306299,   0.009,  -0.011,  -0.011,  -0.063,  -0.051,   9.875
300325517,   0.009,  -0.015,  -0.011,  -0.089,  -0.051,   9.875
300344733,   0.006,  -0.020,  -0.011,  -0.083,  -0.051,   9.890
300366350,   0.007,  -0.018,  -0.011,  -0.083,  -0.066,   9.866
300385569,   0.011,  -0.012,  -0.011,  -0.068,  -0.050,   9.885
300404785,   0.009,  -0.016,  -0.010,  -0.084,  -0.047,   9.874
300426402,   0.007,  -0.019,  -0.010,  -0.089,  -0.049,   9.872
300445619,   0.010,  -0.011,  -0.011,  -0.080,  -0.055,   9.878
300464836,   0.010,  -0.013,  -0.011,  -0.078,  -0.054,   9.878
300486453,   0.009,  -0.015,  -0.010,  -0.073,  -0.042,   9.873
300505672,   0.006,  -0.020,  -0.011,  -0.078,  -0.041,   9.876
300524888,   0.009,  -0.015,  -0.011,  -0.071,  -0.054,   9.872
300546505,   0.010,  -0.012,  -0.009,  -0.083,  -0.048,   9.875
300565723,   0.009,  -0.014,  -0.012,  -0.079,  -0.057,   9.876
300584939,   0.009,  -0.017,  -0.010,  -0.067,  -0.038,   9.868
300606557,   0.007,  -0.018,  -0.010,  -0.074,  -0.036,   9.885
300625773,   0.009,  -0.012,  -0.011,  -0.068,  -0.049,   9.881
300644991,   0.007,  -0.013,  -0.011,  -0.071,  -0.050,   9.885
300666609,   0.006,  -0.018,  -0.011,  -0.085,  -0.053,   9.888
300685824,  -0.005,  -0.012,  -0.011,  -0.084,  -0.081,   9.879
300705043,  -0.001,  -0.003,  -0.010,  -0.087,  -0.007,   9.892
300726659,   0.002,  -0.012,  -0.009,  -0.072,  -0.047,   9.869
300748280,   0.002,  -0.012,  -0.011,  -0.060,  -0.077,   9.872
300767494,   0.013,  -0.018,  -0.009,  -0.102,  -0.090,   9.855
300786710,   0.011,  -0.016,  -0.011,  -0.092,  -0.075,   9.879
300808332,   0.013,  -0.012,  -0.011,  -0.084,  -0.044,   9.899
300827545,   0.012,  -0.014,  -0.012,  -0.075,  -0.026,   9.856
300846762,   0.003,  -0.020,  -0.011,  -0.072,  -0.022,   9.854
300868382,   0.009,  -0.019,  -0.009,  -0.084,  -0.049,   9.875
300887597,   0.009,  -0.012,  -0.011,  -0.083,  -0.077,   9.880
300906813,   0.012,  -0.013,  -0.010,  -0.078,  -0.068,   9.875
300928433,   0.010,  -0.019,  -0.010,  -0.086,  -0.056,   9.872
300947648,   0.010,  -0.018,  -0.012,  -0.083,  -0.048,   9.862
300966865,   0.011,  -0.011,  -0.010,  -0.077,  -0.041,   9.868
300988485,   0.009,  -0.012,  -0.011,  -0.096,  -0.049,   9.878
301007700,   0.006,  -0.019,  -0.010,  -0.087,  -0.057,   9.879
301026916,   0.006,  -0.018,  -0.011,  -0.095,  -0.062,   9.876
301048537,   0.011,  -0.014,  -0.010,  -0.071,  -0.068,   9.876
301067751,   0.011,  -0.011,  -0.012,  -0.078,  -0.063,   9.875
301086968,   0.007,  -0.017,  -0.011,  -0.080,  -0.047,   9.867
301108588,   0.006,  -0.020,  -0.011,  -0.074,  -0.028,   9.872
301127803,   0.009,  -0.015,  -0.010,  -0.069,  -0.043,   9.876
301147019,   0.010,  -0.011,  -0.010,  -0.074,  -0.057,   9.870
301168640,   0.009,  -0.015,  -0.011,  -0.073,  -0.071,   9.874
301187854,   0.007,  -0.019,  -0.010,  -0.065,  -0.062,   9.873
301207072,   0.010,  -0.016,  -0.010,  -0.075,  -0.055,   9.863
301228692,   0.010,  -0.011,  -0.010,  -0.086,  -0.043,   9.868
301247907,   0.007,  -0.015,  -0.010,  -0.081,  -0.050,   9.875
301267124,   0.006,  -0.020,  -0.010,  -0.080,  -0.060,   9.875
301288744,   0.007,  -0.017,  -0.012,  -0.074,  -0.044,   9.868
301307958,   0.010,  -0.011,  -0.010,  -0.091,  -0.060,   9.875
301327174,   0.009,  -0.014,  -0.011,  -0.083,  -0.066,   9.878
301346390,   0.009,  -0.019,  -0.010,  -0.086,  -0.048,   9.860
301368010,   0.007,  -0.018,  -0.010,  -0.069,  -0.051,   9.864
301387225,   0.011,  -0.011,  -0.010,  -0.086,  -0.048,   9.870
301406442,   0.009,  -0.014,  -0.011,  -0.078,  -0.035,   9.862
301428060,   0.007,  -0.019,  -0.009,  -0.075,  -0.059,   9.873
301447277,   0.007,  -0.017,  -0.010,  -0.091,  -0.066,   9.874
301466493,   0.010,  -0.010,  -0.011,  -0.091,  -0.061,   9.862
301488111,   0.010,  -0.011,  -0.010,  -0.074,  -0.045,   9.875
301507328,   0.006,  -0.019,  -0.011,  -0.080,  -0.057,   9.879
301526545,   0.006,  -0.018,  -0.011,  -0.067,  -0.045,   9.874
301548163,   0.007,  -0.014,  -0.012,  -0.085,  -0.069,   9.863
301567380,   0.010,  -0.011,  -0.011,  -0.078,  -0.057,   9.880
301589001,   0.010,  -0.013,  -0.010,  -0.072,  -0.061,   9.866
301608215,   0.009,  -0.019,  -0.011,  -0.084,  -0.045,   9.869
301627431,   0.009,  -0.014,  -0.010,  -0.086,  -0.048,   9.875
301649053,   0.009,  -0.011,  -0.009,  -0.075,  -0.042,   9.874
301668269,   0.009,  -0.016,  -0.011,  -0.093,  -0.048,   9.884
301687483,   0.006,  -0.021,  -0.010,  -0.085,  -0.059,   9.869
301709104,   0.009,  -0.017,  -0.010,  -0.067,  -0.051,   9.869
301728321,   0.011,  -0.011,  -0.010,  -0.072,  -0.042,   9.887
301747534,   0.006,  -0.015,  -0.011,  -0.083,  -0.060,   9.864
301769156,  -0.007,  -0.015,  -0.012,  -0.067,   0.001,   9.837
301788369,  -0.017,  -0.007,  -0.010,  -0.080,   0.030,   9.831
301807586,  -0.023,   0.001,  -0.010,  -0.061,   0.008,   9.878
301829207,  -0.027,  -0.004,  -0.009,  -0.085,  -0.053,   9.922
301848424,  -0.013,  -0.011,  -0.005,  -0.105,  -0.162,   9.879
301867637,   0.004,  -0.013,  -0.006,  -0.107,  -0.262,   9.879
301889258,   0.021,  -0.011,  -0.012,  -0.126,  -0.214,   9.888
301908475,   0.020,  -0.014,  -0.013,  -0.111,  -0.089,   9.854
301927690,   0.018,  -0.021,  -0.012,  -0.108,   0.051,   9.862
