26876999,0.009,-0.016,-0.011,-0.508,-1.13,9.811
26898619,0.009,-0.015,-0.011,-0.502,-1.118,9.805
26917836,0.009,-0.016,-0.012,-0.494,-1.122,9.806
26937054,0.009,-0.016,-0.01,-0.491,-1.135,9.806
26958673,0.007,-0.016,-0.01,-0.487,-1.137,9.82
26977890,0.009,-0.016,-0.01,-0.493,-1.134,9.795
26997108,0.01,-0.016,-0.011,-0.496,-1.136,9.826
27018727,0.006,-0.015,-0.011,-0.492,-1.115,9.82
27037944,0.009,-0.016,-0.01,-0.494,-1.127,9.802
27057162,0.009,-0.016,-0.011,-0.487,-1.138,9.815
27078782,0.009,-0.015,-0.01,-0.491,-1.129,9.79
27097999,0.009,-0.015,-0.011,-0.49,-1.137,9.811
27117216,0.009,-0.016,-0.011,-0.484,-1.125,9.811
27138837,0.009,-0.016,-0.01,-0.508,-1.143,9.808
27158053,0.01,-0.016,-0.01,-0.503,-1.141,9.815
27177271,0.007,-0.015,-0.01,-0.497,-1.135,9.801
27198891,0.007,-0.015,-0.01,-0.498,-1.125,9.817
27218107,0.009,-0.015,-0.01,-0.484,-1.143,9.814
27237325,0.01,-0.016,-0.01,-0.51,-1.142,9.814
27256543,0.009,-0.016,-0.011,-0.496,-1.117,9.796
27278161,0.009,-0.014,-0.011,-0.509,-1.134,9.797
27297379,0.007,-0.015,-0.011,-0.503,-1.122,9.806
27316597,0.009,-0.016,-0.01,-0.504,-1.129,9.831
27338217,0.009,-0.015,-0.011,-0.504,-1.134,9.811
27357433,0.009,-0.016,-0.01,-0.496,-1.142,9.8
27376651,0.009,-0.017,-0.012,-0.496,-1.125,9.805
27398270,0.009,-0.015,-0.01,-0.487,-1.129,9.815
27417488,0.009,-0.015,-0.01,-0.496,-1.137,9.814
27436706,0.009,-0.014,-0.012,-0.508,-1.14,9.808
27458324,0.009,-0.015,-0.011,-0.503,-1.127,9.806
27477543,0.009,-0.016,-0.01,-0.498,-1.13,9.808
27496760,0.007,-0.016,-0.011,-0.5,-1.127,9.809
27518379,0.009,-0.016,-0.01,-0.512,-1.127,9.796
27537596,0.009,-0.016,-0.011,-0.492,-1.125,9.808
27556814,0.007,-0.016,-0.01,-0.504,-1.138,9.797
27578434,0.009,-0.015,-0.011,-0.503,-1.128,9.799
