34539201,0.01,-0.015,-0.011,-0.743,0.667,9.813,,,,,,,,
34558417,0.007,-0.016,-0.013,-0.721,0.655,9.829,,,0.09475382,0.198536508,0.010205084,10.6604882,1.098472688,3.246251974
34577634,0.009,-0.015,-0.01,-0.731,0.65,9.812,,,,,,,,
34599257,0.009,-0.015,-0.011,-0.728,0.657,9.808,,,,,,,,
34618472,0.009,-0.017,-0.011,-0.752,0.649,9.819,,,,,,,,
34637689,0.007,-0.015,-0.01,-0.729,0.661,9.817,,,,,,,,
34659311,0.01,-0.015,-0.012,-0.733,0.644,9.813,,,,,,,,
34678526,0.009,-0.016,-0.01,-0.733,0.644,9.811,,,,,,,,
34697745,0.009,-0.015,-0.01,-0.735,0.649,9.8,,,,,,,,
34716963,0.009,-0.016,-0.012,-0.734,0.67,9.82,,,,,,,,
34738581,0.007,-0.014,-0.011,-0.725,0.656,9.817,,,,,,,,
34757800,0.009,-0.015,-0.011,-0.733,0.655,9.808,,,,,,,,
34777016,0.01,-0.016,-0.011,-0.746,0.664,9.808,,,,,,,,
34798637,0.01,-0.015,-0.01,-0.728,0.648,9.799,,,,,,,,
34817853,0.009,-0.016,-0.012,-0.728,0.655,9.815,,,,,,,,
34837071,0.01,-0.015,-0.011,-0.748,0.655,9.815,,,,,,,,
34858690,0.007,-0.016,-0.011,-0.722,0.649,9.802,,,,,,,,
34877908,0.009,-0.015,-0.011,-0.722,0.66,9.817,,,,,,,,
34899527,0.009,-0.016,-0.011,-0.725,0.666,9.819,,,,,,,,
34918745,0.009,-0.016,-0.01,-0.729,0.637,9.817,,,,,,,,
34937962,0.007,-0.016,-0.01,-0.722,0.673,9.814,,,,,,,,
34959583,0.009,-0.016,-0.011,-0.733,0.65,9.833,,,,,,,,
34978800,0.007,-0.016,-0.011,-0.761,0.656,9.812,,,,,,,,
34998017,-0.037,-0.046,-0.014,-0.772,0.729,9.43,,,,,,,,
35019638,-0.044,-0.087,-0.007,-0.921,0.8,9.617,,,,,,,,
35041256,-0.019,-0.104,0.004,-1.014,0.933,9.929,,,,,,,,
35060473,-0.031,-0.1,0,-0.875,0.505,9.723,,,,,,,,
35079693,-0.133,-0.143,-0.017,-0.67,0.887,9.923,,,,,,,,
35101311,-0.179,-0.102,-0.033,-0.424,0.783,10.323,,,,,,,,
35120530,-0.147,-0.062,-0.035,-0.327,0.642,9.941,,,,,,,,
35142148,-0.084,-0.03,-0.013,-0.303,0.443,9.729,,,,,,,,
35161365,-0.094,-0.023,-0.014,-0.46,0.162,9.759,,,,,,,,
35180583,-0.094,-0.031,-0.022,-0.826,0.142,9.65,,,,,,,,
35202202,-0.129,-0.089,-0.046,-0.596,0.406,9.302,,,,,,,,
35221419,-0.321,-0.182,-0.084,-0.804,1.099,9.141,,,,,,,,
35240639,-0.475,-0.263,-0.054,-1.195,0.771,9.144,,,,,,,,
35262256,-0.575,-0.296,0.046,-1.033,0.939,9.641,,,,,,,,
35281474,-0.617,-0.261,0.083,-0.754,0.461,9.274,,,,,,,,
35300691,-0.588,-0.266,0.022,-0.47,-0.012,9.062,,,,,,,,
35322311,-0.429,-0.289,-0.018,-0.32,-0.56,9.753,,,,,,,,
35341530,-0.358,-0.307,-0.03,-0.274,-1.325,9.997,,,,,,,,
35360748,-0.27,-0.297,0.003,-0.26,-1.15,9.963,,,,,,,,
35379963,-0.132,-0.314,0.011,-0.037,-1.308,10.001,,,,,,,,
35401586,-0.014,-0.311,0.021,0.006,-1.076,10.106,,,,,,,,
35420801,0.086,-0.282,0.016,0.085,-0.834,10.433,,,,,,,,
35440020,0.197,-0.191,0.007,0.521,-0.526,10.69,,,,,,,,
35461638,0.238,-0.138,-0.023,0.475,-0.687,10.251,,,,,,,,
35480857,0.208,-0.1,-0.031,0.673,-0.68,9.88,,,,,,,,
35500075,0.212,-0.124,-0.013,0.516,-0.187,10.03,,,,,,,,
35521693,0.208,-0.129,0,0.421,-0.099,9.967,,,,,,,,
35540910,0.198,-0.089,-0.002,0.125,0.025,9.909,,,,,,,,
35560130,0.175,-0.07,-0.011,0.065,-0.123,10.024,,,,,,,,
35581747,0.158,-0.061,-0.018,0.125,0.02,9.977,,,,,,,,
35600965,0.129,-0.071,-0.019,0.16,0.079,9.829,,,,,,,,
35620182,0.108,-0.071,-0.013,0.265,0.044,9.857,,,,,,,,
35641802,0.094,-0.067,-0.01,0.306,0.026,9.989,,,,,,,,
35661021,0.071,-0.051,-0.018,0.35,-0.014,10.075,,,,,,,,
35680238,0.035,-0.032,-0.014,0.376,0.001,9.946,,,,,,,,
35701856,0.015,-0.016,-0.005,0.357,0.132,9.899,,,,,,,,
35721075,0.005,-0.013,-0.006,0.268,0.104,9.89,,,,,,,,
35740293,-0.009,-0.014,-0.009,0.187,0.063,9.887,,,,,,,,
35761911,-0.009,-0.015,-0.013,0.198,-0.051,9.85,,,,,,,,
35781128,-0.002,-0.017,-0.011,0.255,-0.105,9.876,,,,,,,,
35800349,0.009,-0.019,-0.007,0.292,-0.079,9.899,,,,,,,,
35821965,0.019,-0.019,-0.012,0.314,-0.057,9.905,,,,,,,,
35841183,0.016,-0.015,-0.015,0.283,0.004,9.899,,,,,,,,
35860400,0.004,-0.01,-0.013,0.283,0.057,9.934,,,,,,,,
35882022,-0.009,-0.005,-0.01,0.284,0.092,9.857,,,,,,,,
35901238,-0.016,-0.007,-0.007,0.247,0.073,9.858,,,,,,,,
35920457,-0.021,-0.007,-0.011,0.23,0,9.928,,,,,,,,
35942074,-0.016,-0.011,-0.01,0.26,-0.079,9.902,,,,,,,,
35961292,-0.004,-0.012,-0.01,0.249,-0.145,9.86,,,,,,,,
35980511,0.011,-0.012,-0.011,0.271,-0.157,9.873,,,,,,,,
36002129,0.013,-0.012,-0.012,0.265,-0.049,9.875,,,,,,,,
36021346,0.014,-0.004,-0.012,0.244,0.053,9.821,,,,,,,,
36042966,0.006,-0.011,-0.01,0.257,-0.016,9.857,,,,,,,,
36062183,-0.005,-0.01,-0.011,0.22,-0.004,9.911,,,,,,,,
36083804,-0.014,-0.007,-0.011,0.229,-0.038,9.875,,,,,,,,
36103020,-0.006,-0.011,-0.009,0.257,-0.068,9.875,,,,,,,,
36122238,-0.003,-0.013,-0.011,0.269,-0.098,9.874,,,,,,,,
36143859,0.003,-0.012,-0.01,0.275,-0.096,9.879,,,,,,,,
36163075,0.012,-0.013,-0.011,0.208,-0.063,9.882,,,,,,,,
36182292,0.01,-0.014,-0.01,0.227,-0.035,9.862,,,,,,,,
36203915,0.003,-0.013,-0.012,0.247,0.01,9.862,,,,,,,,
36223130,0.003,-0.017,-0.01,0.257,-0.017,9.904,,,,,,,,
36242347,0.002,-0.017,-0.01,0.253,-0.013,9.898,,,,,,,,
36263969,-0.004,-0.011,-0.01,0.278,-0.041,9.86,,,,,,,,
36283184,-0.002,-0.012,-0.01,0.262,-0.055,9.874,,,,,,,,
36302402,0.002,-0.013,-0.011,0.259,-0.04,9.879,,,,,,,,
36324024,0.005,-0.011,-0.011,0.205,-0.085,9.848,,,,,,,,
36343239,0.003,-0.013,-0.011,0.232,-0.089,9.854,,,,,,,,
36362457,0.003,-0.016,-0.011,0.226,-0.072,9.863,,,,,,,,
36384079,0.001,-0.016,-0.009,0.225,-0.029,9.867,,,,,,,,
36403294,0.004,-0.015,-0.011,0.231,-0.073,9.894,,,,,,,,
36422512,0.004,-0.015,-0.013,0.237,-0.085,9.888,,,,,,,,
36444133,0.003,-0.013,-0.011,0.272,-0.077,9.854,,,,,,,,
36463350,0.002,-0.014,-0.011,0.279,0,9.862,,,,,,,,
36482568,-0.002,-0.013,-0.01,0.214,-0.049,9.881,,,,,,,,
36504188,0.002,-0.012,-0.009,0.207,-0.048,9.891,,,,,,,,
36523404,-0.002,-0.013,-0.012,0.214,-0.073,9.856,,,,,,,,
36542621,-0.009,-0.013,-0.011,0.248,-0.068,9.868,,,,,,,,
36564242,-0.003,-0.012,-0.011,0.235,-0.097,9.908,,,,,,,,
36583457,0.002,-0.016,-0.01,0.221,-0.108,9.861,,,,,,,,
36605080,0.001,-0.014,-0.01,0.226,-0.083,9.887,,,,,,,,
36624296,0.001,-0.013,-0.011,0.233,-0.095,9.906,,,,,,,,
36645915,0.001,-0.015,-0.01,0.227,-0.068,9.817,,,,,,,,
36665131,0.003,-0.016,-0.009,0.225,-0.091,9.902,,,,,,,,
36684351,-0.006,-0.012,-0.012,0.259,-0.068,9.965,,,,,,,,
36705970,-0.011,-0.009,-0.013,0.265,-0.041,9.848,,,,,,,,
36725187,-0.003,-0.012,-0.01,0.242,-0.08,9.847,,,,,,,,
36744403,0,-0.013,-0.007,0.204,-0.12,9.874,,,,,,,,
36766025,-0.006,-0.012,-0.011,0.213,-0.139,9.916,,,,,,,,
36785243,-0.012,-0.011,-0.012,0.212,-0.111,9.838,,,,,,,,
36804460,-0.006,-0.012,-0.01,0.225,-0.145,9.851,,,,,,,,
36826077,0.002,-0.014,-0.009,0.226,-0.126,9.852,,,,,,,,
36845297,0.002,-0.016,-0.009,0.207,-0.162,9.937,,,,,,,,
36864515,0.003,-0.013,-0.011,0.223,-0.116,9.888,,,,,,,,
36886134,0.006,-0.017,-0.011,0.249,-0.14,9.845,,,,,,,,
36905349,-0.002,-0.012,-0.011,0.275,-0.084,9.936,,,,,,,,
36924570,-0.009,-0.009,-0.011,0.256,-0.025,9.866,,,,,,,,
36946190,-0.003,-0.014,-0.01,0.223,-0.132,9.833,,,,,,,,
36965407,-0.011,-0.01,-0.009,0.248,-0.107,9.954,,,,,,,,
36984625,-0.02,-0.006,-0.011,0.253,-0.097,9.855,,,,,,,,
37006242,-0.004,-0.015,-0.01,0.204,-0.172,9.841,,,,,,,,
37025461,-0.004,-0.012,-0.011,0.223,-0.151,9.954,,,,,,,,
37044678,-0.013,-0.006,-0.01,0.272,-0.126,9.868,,,,,,,,
37066297,-0.002,-0.012,-0.01,0.21,-0.208,9.836,,,,,,,,
37085517,0.003,-0.012,-0.011,0.195,-0.187,9.85,,,,,,,,
37104732,-0.009,-0.009,-0.012,0.213,-0.18,9.88,,,,,,,,
37123950,-0.01,-0.013,-0.011,0.214,-0.121,9.882,,,,,,,,
37145570,-0.001,-0.014,-0.01,0.223,-0.142,9.873,,,,,,,,
37164787,0.002,-0.015,-0.01,0.204,-0.141,9.897,,,,,,,,
37184006,-0.003,-0.011,-0.011,0.221,-0.16,9.884,,,,,,,,
37205625,-0.001,-0.011,-0.009,0.25,-0.153,9.888,,,,,,,,
37224840,0.007,-0.015,-0.007,0.229,-0.168,9.896,,,,,,,,
37244060,-0.001,-0.013,-0.011,0.177,-0.219,9.884,,,,,,,,
37265678,-0.006,-0.011,-0.014,0.201,-0.195,9.812,,,,,,,,
37284897,-0.001,-0.015,-0.007,0.223,-0.147,9.885,,,,,,,,
37304113,0,-0.014,-0.009,0.219,-0.177,9.946,,,,,,,,
37325734,-0.012,-0.011,-0.011,0.218,-0.166,9.852,,,,,,,,
37344951,-0.009,-0.012,-0.01,0.199,-0.159,9.858,,,,,,,,
37364169,-0.003,-0.013,-0.01,0.204,-0.187,9.92,,,,,,,,
37385786,-0.003,-0.014,-0.012,0.2,-0.207,9.899,,,,,,,,
37405006,-0.006,-0.011,-0.012,0.204,-0.183,9.83,,,,,,,,
37424223,0.002,-0.014,-0.011,0.219,-0.174,9.89,,,,,,,,
37445844,0.01,-0.016,-0.01,0.18,-0.217,9.923,,,,,,,,
37465058,0.007,-0.017,-0.012,0.181,-0.239,9.827,,,,,,,,
37484277,0.009,-0.015,-0.012,0.2,-0.217,9.841,,,,,,,,
37505898,0.007,-0.018,-0.011,0.221,-0.182,9.947,,,,,,,,
37525115,0.01,-0.019,-0.012,0.215,-0.178,9.909,,,,,,,,
37546732,-0.005,-0.012,-0.013,0.18,-0.159,9.814,,,,,,,,
37565951,-0.02,-0.007,-0.011,0.213,-0.158,9.881,,,,,,,,
37585169,-0.018,-0.012,-0.009,0.235,-0.14,9.903,,,,,,,,
37606787,-0.021,-0.011,-0.011,0.194,-0.218,9.874,,,,,,,,
37626004,-0.017,-0.009,-0.013,0.17,-0.273,9.807,,,,,,,,
37647624,-0.011,-0.01,-0.007,0.196,-0.254,9.851,,,,,,,,
37666842,0.001,-0.013,-0.005,0.195,-0.256,9.955,,,,,,,,
37688461,0.001,-0.014,-0.01,0.195,-0.243,9.899,,,,,,,,
37707678,-0.001,-0.014,-0.012,0.194,-0.23,9.814,,,,,,,,
37729302,-0.001,-0.013,-0.009,0.195,-0.218,9.86,,,,,,,,
37748516,0.003,-0.014,-0.006,0.172,-0.236,9.924,,,,,,,,
37767733,-0.001,-0.012,-0.009,0.199,-0.233,9.908,,,,,,,,
37786951,-0.012,-0.009,-0.01,0.18,-0.265,9.875,,,,,,,,
37808570,-0.011,-0.012,-0.01,0.22,-0.25,9.87,,,,,,,,
37827788,-0.004,-0.012,-0.009,0.164,-0.253,9.817,,,,,,,,
37847005,-0.004,-0.011,-0.009,0.159,-0.285,9.802,,,,,,,,
37868625,0.004,-0.012,-0.007,0.165,-0.308,9.9,,,,,,,,
37887842,0.007,-0.013,-0.011,0.193,-0.29,9.91,,,,,,,,
37907059,0.014,-0.016,-0.01,0.183,-0.297,9.9,,,,,,,,
37928680,0.016,-0.014,-0.012,0.178,-0.257,9.888,,,,,,,,
37950300,0.007,-0.013,-0.009,0.153,-0.177,9.932,,,,,,,,
37969517,0.003,-0.011,-0.01,0.221,-0.176,9.874,,,,,,,,
37988734,0.004,-0.011,-0.009,0.189,-0.206,9.833,,,,,,,,
38007952,0.004,-0.009,-0.01,0.163,-0.281,9.874,,,,,,,,
38029572,0.013,-0.018,-0.01,0.152,-0.271,9.874,,,,,,,,
38048789,0.02,-0.014,-0.011,0.18,-0.248,9.896,,,,,,,,
38068007,0.018,-0.011,-0.009,0.215,-0.204,9.887,,,,,,,,
38089629,0.009,-0.009,-0.01,0.226,-0.17,9.818,,,,,,,,
38111245,-0.011,-0.003,-0.004,0.157,-0.085,9.898,,,,,,,,
38130465,-0.006,-0.003,-0.004,0.219,-0.19,9.941,,,,,,,,
38149683,-0.007,-0.006,-0.005,0.17,-0.248,9.855,,,,,,,,
38171300,-0.009,-0.002,-0.01,0.144,-0.375,9.836,,,,,,,,
38190519,0.01,-0.01,-0.007,0.147,-0.358,9.903,,,,,,,,
38209738,0.014,-0.012,-0.009,0.187,-0.308,9.922,,,,,,,,
38228955,0.014,-0.006,-0.009,0.175,-0.265,9.857,,,,,,,,
38250574,0.02,-0.013,-0.009,0.184,-0.198,9.908,,,,,,,,
38269791,0.013,-0.011,-0.01,0.134,-0.229,9.893,,,,,,,,
38289008,0.009,-0.006,-0.009,0.17,-0.286,9.83,,,,,,,,
38310628,0.007,-0.012,-0.006,0.183,-0.249,9.898,,,,,,,,
38329845,0.006,-0.012,-0.007,0.153,-0.236,9.924,,,,,,,,
38349064,0.007,-0.012,-0.011,0.141,-0.285,9.866,,,,,,,,
38370683,0.02,-0.013,-0.01,0.153,-0.318,9.863,,,,,,,,
38389901,0.02,-0.01,-0.009,0.158,-0.28,9.9,,,,,,,,
38409119,0.021,-0.01,-0.009,0.172,-0.231,9.879,,,,,,,,
38430736,0.026,-0.011,-0.009,0.165,-0.242,9.86,,,,,,,,
38449954,0.015,-0.011,-0.01,0.151,-0.221,9.876,,,,,,,,
38469172,-0.001,-0.006,-0.009,0.15,-0.18,9.872,,,,,,,,
38490791,-0.013,0.002,-0.004,0.171,-0.199,9.929,,,,,,,,
38510007,-0.013,0.001,-0.005,0.165,-0.177,9.88,,,,,,,,
38529228,-0.01,-0.001,-0.007,0.111,-0.321,9.815,,,,,,,,
38550846,-0.011,-0.003,-0.007,0.098,-0.34,9.844,,,,,,,,
38570065,-0.006,0.001,-0.004,0.12,-0.304,9.993,,,,,,,,
38589282,0.009,-0.006,-0.01,0.126,-0.297,9.858,,,,,,,,
38610902,0.017,-0.017,-0.011,0.102,-0.324,9.809,,,,,,,,
38630119,0.012,-0.012,-0.012,0.11,-0.278,9.926,,,,,,,,
38649336,0.013,-0.009,-0.011,0.182,-0.221,9.966,,,,,,,,
38670955,0.016,-0.011,-0.01,0.163,-0.184,9.775,,,,,,,,
38690174,0.017,-0.009,-0.009,0.144,-0.274,9.849,,,,,,,,
38709390,0.016,-0.009,-0.01,0.109,-0.274,9.929,,,,,,,,
38731011,0.013,-0.015,-0.01,0.122,-0.263,9.858,,,,,,,,
38750226,0.01,-0.013,-0.01,0.117,-0.247,9.839,,,,,,,,
38769445,0.012,-0.014,-0.011,0.129,-0.239,9.898,,,,,,,,
38791064,0.002,-0.012,-0.011,0.163,-0.193,9.942,,,,,,,,
38810283,0,-0.007,-0.011,0.17,-0.249,9.89,,,,,,,,
38829499,0.007,-0.01,-0.01,0.144,-0.269,9.83,,,,,,,,
38851119,0.003,-0.011,-0.01,0.089,-0.267,9.909,,,,,,,,
38870336,0.007,-0.007,-0.011,0.123,-0.31,9.924,,,,,,,,
38889553,0.015,-0.018,-0.011,0.117,-0.278,9.745,,,,,,,,
38911172,0.003,-0.014,-0.011,0.119,-0.211,9.946,,,,,,,,
38930391,0.004,-0.005,-0.01,0.165,-0.176,9.933,,,,,,,,
38949608,0.003,-0.003,-0.007,0.17,-0.193,9.716,,,,,,,,
38971227,-0.011,-0.004,-0.005,0.135,-0.212,9.807,,,,,,,,
38990444,-0.012,-0.002,-0.006,0.134,-0.195,10.052,,,,,,,,
39009663,-0.015,-0.001,-0.01,0.092,-0.28,9.887,,,,,,,,
39031282,-0.016,-0.012,-0.012,0.077,-0.32,9.788,,,,,,,,
39050500,0.005,-0.007,-0.009,0.073,-0.371,9.884,,,,,,,,
39069716,0.022,-0.013,-0.007,0.093,-0.368,9.912,,,,,,,,
39091336,0.014,-0.018,-0.011,0.12,-0.303,9.879,,,,,,,,
39110557,0.022,-0.012,-0.01,0.121,-0.235,9.835,,,,,,,,
39129773,0.025,-0.01,-0.01,0.127,-0.244,9.869,,,,,,,,
39148990,0.015,-0.01,-0.01,0.12,-0.22,9.876,,,,,,,,
39170611,0.013,-0.009,-0.009,0.098,-0.261,9.855,,,,,,,,
39189827,0.013,-0.014,-0.011,0.083,-0.297,9.879,,,,,,,,
39209045,0.01,-0.015,-0.012,0.079,-0.297,9.91,,,,,,,,
39230662,0.012,-0.012,-0.01,0.107,-0.268,9.899,,,,,,,,
39249882,0.007,-0.005,-0.011,0.17,-0.256,9.876,,,,,,,,
39269100,0.002,-0.002,-0.012,0.129,-0.251,9.873,,,,,,,,
39290719,0.016,-0.009,-0.01,0.087,-0.238,9.791,,,,,,,,
39309934,0.012,-0.002,-0.006,0.051,-0.266,9.831,,,,,,,,
39329154,-0.003,0.002,-0.005,0.078,-0.21,9.844,,,,,,,,
39350775,0.002,-0.007,-0.004,0.085,-0.201,9.949,,,,,,,,
39369992,0,-0.011,-0.01,0.04,-0.243,9.976,,,,,,,,
39389207,-0.004,-0.005,-0.012,0.035,-0.346,9.796,,,,,,,,
39410829,-0.007,-0.015,-0.009,0.072,-0.278,9.785,,,,,,,,
39430046,0.004,-0.012,-0.005,0.085,-0.266,10.024,,,,,,,,
39449264,0.021,-0.011,-0.01,0.098,-0.298,9.863,,,,,,,,
39470881,0.012,-0.013,-0.013,0.081,-0.305,9.757,,,,,,,,
39490100,0.017,-0.014,-0.011,0.087,-0.298,9.91,,,,,,,,
39509317,0.029,-0.007,-0.006,0.093,-0.25,9.967,,,,,,,,
39530938,0.018,-0.011,-0.009,0.093,-0.231,9.75,,,,,,,,
39550156,0.01,-0.013,-0.012,0.098,-0.227,9.836,,,,,,,,
39569372,0.015,-0.009,-0.01,0.068,-0.238,10.045,,,,,,,,
39590993,0.013,0.002,-0.006,0.042,-0.296,9.845,,,,,,,,
39610209,0.01,-0.014,-0.011,0.061,-0.334,9.72,,,,,,,,
39629427,0.013,-0.017,-0.012,-0.024,-0.269,9.899,,,,,,,,
39651047,0.015,-0.009,-0.011,0.128,-0.241,9.948,,,,,,,,
39670263,0.015,-0.014,-0.012,0.101,-0.271,9.789,,,,,,,,
39689482,0.01,-0.004,-0.007,0.159,-0.08,9.765,,,,,,,,
39711099,0.036,0.003,-0.007,-0.042,-0.321,9.912,,,,,,,,
39730319,0.023,-0.019,-0.009,0.036,-0.254,9.918,,,,,,,,
39749537,-0.005,-0.028,-0.013,0.073,-0.226,9.89,,,,,,,,
39771156,0.009,-0.013,-0.01,0.135,-0.17,9.867,,,,,,,,
39790373,-0.03,-0.025,-0.007,0.249,-0.135,9.85,,,,,,,,
39811991,-0.121,-0.136,-0.036,2.392,-0.196,9.794,,,,,,,,
39831209,-0.238,-0.01,0.014,3.625,-0.36,10.368,,,,,,,,
39850427,-0.252,0.14,-0.038,3.569,-0.229,10.1,,,,,,,,
39872045,-0.238,0.208,-0.074,2.27,-0.518,9.593,,,,,,,,
39891263,-0.284,0.266,-0.069,1.865,-0.56,9.35,,,,,,,,
39910482,-0.273,0.334,-0.05,1.73,-0.924,9.995,,,,,,,,
39932100,-0.214,0.291,-0.013,1.396,-0.5,9.839,,,,,,,,
39951317,-0.079,0.256,-0.014,1.438,-0.575,9.01,,,,,,,,
39972937,0.007,0.306,0.048,0.484,-0.244,9.754,,,,,,,,
39992154,-0.167,0.228,0,-0.415,-0.898,9.801,,,,,,,,
40013775,-0.241,0.027,-0.043,-0.509,-0.433,10.109,,,,,,,,
40032991,-0.112,-0.127,-0.05,-0.208,-0.486,9.629,,,,,,,,
40052209,-0.084,-0.094,-0.072,-0.223,-1.602,9.941,,,,,,,,
40073830,-0.038,0.033,-0.006,-0.724,-1.358,9.89,,,,,,,,
40093046,-0.035,-0.036,-0.056,0.172,-1.021,9.989,,,,,,,,
40112263,0.076,-0.141,-0.074,0.311,-0.054,10.838,,,,,,,,
40133886,0.183,-0.062,-0.032,-0.767,-0.992,9.679,,,,,,,,
40153102,0.054,-0.022,-0.015,-0.81,-0.893,9.9,,,,,,,,
40172319,-0.047,-0.13,-0.006,-1.051,-0.929,9.815,,,,,,,,
40193939,-0.075,-0.163,-0.06,-0.721,-0.8,10.091,,,,,,,,
40213156,0.005,-0.084,-0.07,0.034,-0.153,10.464,,,,,,,,
40232373,-0.01,-0.026,-0.031,0.225,-0.941,10.007,,,,,,,,
40253994,-0.104,-0.065,-0.034,0.482,-1.225,9.699,,,,,,,,
40273210,-0.039,-0.011,-0.007,-0.991,-0.889,9.568,,,,,,,,
40292427,0.071,0.012,0.032,-0.469,-0.794,9.666,,,,,,,,
40314050,0.047,-0.089,-0.009,0.133,-0.467,10.541,,,,,,,,
40333264,0.014,-0.089,0.007,-0.065,-0.846,10.195,,,,,,,,
40354884,0.004,-0.021,-0.021,-0.607,-0.923,10.154,,,,,,,,
40374104,-0.014,-0.042,-0.019,-0.375,-1.049,9.493,,,,,,,,
40393319,-0.025,-0.081,-0.017,-0.375,-0.497,10.119,,,,,,,,
40414940,0.014,-0.062,0.007,-0.078,-0.077,9.947,,,,,,,,
40434158,-0.026,0.027,0.037,-0.154,-0.644,9.56,,,,,,,,
40455778,-0.036,-0.044,0.025,0.186,-1.195,9.311,,,,,,,,
40474996,-0.03,-0.08,0.016,-1.042,-1.429,9.753,,,,,,,,
[40486 ms] [WARN] LIDAR0 checksum mismatch. Dropping frame.,,,,,,,,,,,,,,
40494213,0.005,-0.049,0.018,-0.3,-0.898,9.982,,,,,,,,
40515830,0.039,-0.072,-0.002,0.924,-0.777,9.807,,,,,,,,
40535049,0.023,-0.026,0.019,0.539,-0.802,9.915,,,,,,,,
40554266,0.007,0.019,0.043,0.294,-0.825,9.643,,,,,,,,
40575888,-0.013,-0.015,0.036,0.468,-1.524,10.317,,,,,,,,
40595102,-0.017,-0.039,0.035,0.487,-1.186,10.119,,,,,,,,
40616722,-0.072,0.049,0.023,0.165,-0.919,10.113,,,,,,,,
40635941,-0.162,0.047,0.006,0.382,-0.751,9.917,,,,,,,,
40655159,-0.201,-0.03,-0.039,-0.105,-0.436,8.981,,,,,,,,
40676776,-0.178,-0.013,-0.049,0.05,-0.614,9.965,,,,,,,,
40695995,-0.109,0.046,-0.001,-0.129,-1.399,9.593,,,,,,,,
40715212,-0.088,0.043,0.001,-0.629,-0.755,10.766,,,,,,,,
40736831,-0.076,-0.072,-0.003,-0.529,-1.617,9.469,,,,,,,,
40756048,-0.063,-0.121,-0.015,-0.024,-0.769,9.275,,,,,,,,
40775268,-0.059,-0.031,0.03,-0.445,-1.346,8.686,,,,,,,,
40796886,-0.088,0.135,0.052,0.141,-0.283,8.767,,,,,,,,
40818505,0.12,0.161,0.115,-0.797,-1.378,9.383,,,,,,,,
40837723,0.218,0.224,0.132,0.045,-1.237,10.036,,,,,,,,
40856941,0.21,0.182,0.149,-0.82,-1.04,10.353,,,,,,,,
40878560,0.259,0.16,0.097,-0.162,-1.208,10.366,,,,,,,,
